43,82,83
7,29,67
21,22,39
45,59,92
62,68,69
29,63,90
7,18,94
5,43,94
11,27,47
24,51,99
2,6,66
11,79,94
8,51,59
8,50,94
11,39,58
7,37,43
5,37,50
11,27,83
28,49,79
27,47,94
25,75,77
5,7,27
8,43,91
7,27,35
18,51,82
81,95,96
7,28,79
17,46,60
35,50,94
35,41,45
3,5,47
21,23,97
6,32,61
35,43,91
3,28,30
11,49,79
10,47,94
63,90,94
63,82,90
10,18,67
4,21,52
18,29,35
13,26,32
19,58,67
29,37,50
18,50,94
39,51,59
35,51,67
8,13,45
50,82,83
8,24,91
49,58,86
28,29,83
11,24,27
5,51,83
18,43,91
21,39,82
3,5,24
3,24,37
14,60,95
24,47,82
4,21,29
18,28,47
30,50,90
19,24,82
2,21,36
56,86,91
21,36,49
11,30,79
10,28,94
37,47,67
11,29,83
3,79,94
5,47,90
49,58,63
10,29,58
11,23,39
50,79,91
8,47,51
18,22,45
45,55,89
7,8,11
19,23,58
23,47,91
7,21,30
45,58,94
29,58,91
3,5,37
43,82,86
3,24,50
19,23,94
27,41,45
13,32,66
35,47,51
7,35,86
21,68,94
20,45,86
51,63,91
3,7,82
8,83,94
50,59,90
45,96,98
10,51,90
25,44,56
23,35,94
14,46,65
21,39,72
5,30,99
37,58,94
21,24,29
23,28,91
20,40,92
0,21,78
7,21,43
10,43,91
63,86,91
35,43,58
43,67,83
67,82,86
8,27,91
23,58,82
3,37,82
7,35,63
8,11,83
3,90,94
11,19,23
21,36,39
39,47,56
13,28,45
10,51,67
7,35,99
8,56,90
27,58,83
8,35,67
31,75,77
18,83,94
18,43,58
30,37,82
47,94,99
37,39,58
7,10,11
50,82,86
28,63,79
30,49,56
21,23,41
10,23,90
6,45,87
43,58,91
7,50,83
86,90,99
7,10,47
5,43,51
6,31,45
58,63,91
23,50,91
30,91,94
5,24,37
52,75,80
16,22,64
8,24,35
27,39,47
9,12,85
14,34,45
51,82,94
8,45,94
3,10,83
5,28,43
35,49,86
35,50,51
37,49,79
45,47,52
1,14,60
7,39,51
18,56,90
7,18,28
18,35,67
8,30,50
5,27,83
1,14,96
5,19,79
29,50,90
3,27,28
23,30,90
3,19,24
7,23,79
10,18,24
8,79,91
10,24,67
28,43,82
47,58,94
39,49,56
11,37,67
18,50,51
7,24,43
11,29,63
5,24,50
3,11,19
41,57,89
17,81,95
35,45,93
47,51,91
51,63,94
3,8,50
16,45,60
5,49,79
39,50,56
28,50,99
39,94,99
29,39,58
1,45,60
37,91,94
19,37,58
5,35,37
8,30,63
2,6,13
65,72,95
3,19,37
43,50,82
5,24,27
21,49,61
0,74,92
3,8,27
5,39,43
11,50,99
18,23,47
10,27,91
1,60,81
35,67,94
9,16,45
43,47,49
22,64,76
29,49,79
23,49,94
7,21,23
24,30,49
40,84,92
14,60,65
18,45,70
23,39,49
41,45,69
5,91,94
5,23,39
23,50,58
7,43,47
5,35,50
58,63,94
18,23,24
11,21,49
23,83,91
1,17,96
8,45,61
10,49,86
27,45,93
7,45,92
5,18,82
19,51,90
3,43,83
43,79,94
5,8,37
5,27,50
2,26,61
28,43,49
0,33,45
28,35,45
29,91,94
21,26,31
18,90,91
3,59,63
3,19,27
29,35,50
39,49,59
25,53,75
18,23,37
18,82,86
37,86,90
10,79,91
16,36,64
56,91,94
11,43,86
21,92,97
28,39,56
12,32,45
20,21,49
58,67,82
0,21,48
51,58,67
17,65,95
35,82,99
5,8,50
5,19,59
5,23,29
3,24,82
10,24,47
42,45,83
19,24,91
21,22,74
0,5,45
11,21,39
11,27,82
8,37,47
18,79,94
3,21,49
21,48,68
21,67,81
7,45,82
18,63,86
11,83,99
1,14,17
37,59,86
11,35,59
46,60,96
28,58,83
0,21,25
28,50,79
17,65,72
59,79,94
0,42,84
5,63,79
